mape,lead_time,service_level,stockout_mult,ss_gauss,ss_emp,tc_gauss,tc_emp,pct_reduction_TC
10,10,0.9,1.0,343.3174696642415,466.9117587433685,113378.12939612468,110677.21746091018,2.3822159966830645
10,10,0.9,2.0,343.3174696642415,466.9117587433685,163095.79507701896,157632.79060397702,3.3495679459192336
10,10,0.95,0.4,440.63897148151597,599.2690012148618,86081.58854067433,73178.27731235317,14.989629544561941
10,10,0.95,1.0,440.63897148151597,599.2690012148618,119641.01287527799,87264.94925527323,27.061007627673455
10,10,0.95,2.0,440.63897148151597,599.2690012148618,175573.3867662841,110742.73582680666,36.92510131149732
10,10,0.99,0.4,623.17371229707,847.5162487240153,88160.65197585085,65788.27086826187,25.37683264152501
10,10,0.99,1.0,623.17371229707,847.5162487240153,124703.13625130817,68605.60525684588,44.98485978845926
10,10,0.99,2.0,623.17371229707,847.5162487240153,185607.2767104037,73301.16257115257,60.50738749563052
10,14,0.9,0.4,381.57603393956407,518.9434061578072,83566.4684194114,82529.62984234974,1.2407351856223885
10,14,0.9,1.0,381.57603393956407,518.9434061578072,113397.06782794795,110702.97372818983,2.3758057870118323
10,14,0.9,2.0,381.57603393956407,518.9434061578072,163114.73350884224,157658.54687125667,3.3449992653728016
10,14,0.95,0.4,489.74283569537215,666.0502565457061,86105.8955214063,73211.33480614865,14.975235594700958
10,14,0.95,1.0,489.74283569537215,666.0502565457061,119665.31985600996,87298.0067490687,27.048198380188982
10,14,0.95,2.0,489.74283569537215,666.0502565457061,175597.69374701605,110775.79332060216,36.91500670834717
10,14,0.99,0.4,692.6188574856491,941.9616461804827,88195.02812593705,65835.0224323791,25.352909533210017
10,14,0.99,1.0,692.6188574856491,941.9616461804827,124737.51240139437,68652.35682096312,44.96254134037413
10,14,0.99,2.0,692.6188574856491,941.9616461804827,185641.6528604899,73347.9141352698,60.48951676249569
10,21,0.9,0.4,440.60605182263424,599.2242304787826,83595.6889610177,82569.36977893433,1.2277178343035933
10,21,0.9,1.0,440.60605182263424,599.2242304787826,113426.28836955427,110742.71366477442,2.365919526553222
10,21,0.9,2.0,440.60605182263424,599.2242304787826,163143.95405044855,157698.28680784124,3.3379522240360537
10,21,0.95,0.4,565.5063160448276,769.0885898209656,86143.3993204764,73262.33997288397,14.95304277425999
10,21,0.95,1.0,565.5063160448276,769.0885898209656,119702.82365508005,87349.01191580403,27.028444903273556
10,21,0.95,2.0,565.5063160448276,769.0885898209656,175635.19754608616,110826.79848733748,36.89943699453701
10,21,0.99,0.4,799.7673676303011,1087.6836199772094,88248.06787776195,65907.15649486094,25.316034583155783
10,21,0.99,1.0,799.7673676303011,1087.6836199772094,124790.55215321927,68724.49088344496,44.92812981621858
10,21,0.99,2.0,799.7673676303011,1087.6836199772094,185694.6926123148,73420.04819775165,60.4619565778141
11,7,0.9,0.4,342.7110797831776,466.0870685051216,83547.22981758336,82503.46534386362,1.249310690490506
11,7,0.9,1.0,342.7110797831776,466.0870685051216,113377.82922611991,110676.80922970371,2.3823176143453124
11,7,0.9,2.0,342.7110797831776,466.0870685051216,163095.4949070142,157632.38237277052,3.3496403670489867
11,7,0.95,0.4,439.86068596703245,598.2105329151642,86081.20328034284,73177.75335830233,14.989857750962795
11,7,0.95,1.0,439.86068596703245,598.2105329151642,119640.6276149465,87264.42530122239,27.061210693347622
11,7,0.95,2.0,439.86068596703245,598.2105329151642,175573.0015059526,110742.21187275584,36.92526133125242
11,7,0.99,0.4,622.0730219254104,846.0193098185582,88160.10712138606,65787.52986618974,25.377211967757617
11,7,0.99,1.0,622.0730219254104,846.0193098185582,124702.59139684337,68604.86425477375,44.985213630043006
11,7,0.99,2.0,622.0730219254104,846.0193098185582,185606.7318559389,73300.42156908044,60.50767079613604
11,10,0.9,0.4,377.64921663066565,513.6029346177053,83564.52459942504,82526.98624716832,1.2416014537631521
11,10,0.9,1.0,377.64921663066565,513.6029346177053,113395.12400796161,110700.3301330084,2.376463625335424
11,10,0.9,2.0,377.64921663066565,513.6029346177053,163112.78968885588,157655.90327607523,3.345468140904139
11,10,0.95,0.4,484.70286862966753,659.1959013363479,86103.40067941541,73207.94182104104,14.976712599758294
11,10,0.95,1.0,484.70286862966753,659.1959013363479,119662.82501401906,87294.6137639611,27.04951286773138
11,10,0.95,2.0,484.70286862966753,659.1959013363479,175595.19890502517,110772.40033549453,36.916042678701935
11,10,0.99,0.4,685.491083526777,932.2678735964167,88191.49979538601,65830.22390282968,25.35536411608484
11,10,0.99,1.0,685.491083526777,932.2678735964167,124733.98407084333,68647.55829141369,44.964831515022446
11,10,0.99,2.0,685.491083526777,932.2678735964167,185638.12452993885,73343.11560572038,60.49135069025547
11,14,0.9,0.4,419.73363733352045,570.8377467735879,83585.35687443064,82555.31814117593,1.232319597321486
11,14,0.9,1.0,419.73363733352045,570.8377467735879,113415.9562829672,110728.66202701602,2.369414625616276
11,14,0.9,2.0,419.73363733352045,570.8377467735879,163133.6219638615,157684.23517008286,3.340443697734986
11,14,0.95,0.4,538.7171192649093,732.6552822002767,86130.13835822059,73244.30506421607,14.960887721335755
11,14,0.95,1.0,538.7171192649093,732.6552822002767,119689.56269282424,87330.97700713613,27.03542811726566
11,14,0.95,2.0,538.7171192649093,732.6552822002767,175621.93658383033,110808.76357866958,36.90494152717831
11,14,0.99,0.4,761.8807432342139,1036.157810798531,88229.31356048083,65881.65062335864,25.329068124057162
11,14,0.99,1.0,761.8807432342139,1036.157810798531,124771.79783593815,68698.98501194266,44.94029403802081
11,14,0.99,2.0,761.8807432342139,1036.157810798531,185675.93829503367,73394.54232624934,60.471699779630285
11,21,0.9,0.4,484.6666570048976,659.1466535266609,83617.4994701976,82599.03207141899,1.2180074807685486
11,21,0.9,1.0,484.6666570048976,659.1466535266609,113448.09887873416,110772.37595725908,2.3585436405903915
11,21,0.9,2.0,484.6666570048976,659.1466535266609,163165.76455962844,157727.9491003259,3.3326938858643387
11,21,0.95,0.4,622.0569476493102,845.9974488030621,86171.39253719768,73300.41074762492,14.936490418228686
11,21,0.95,1.0,622.0569476493102,845.9974488030621,119730.81687180135,87387.082690545,27.013708772978273
11,21,0.95,2.0,622.0569476493102,845.9974488030621,175663.19076280744,110864.86926207843,36.8878199350393
11,21,0.99,0.4,879.7441043933311,1196.4519819749305,88287.6572874882,65960.99809208867,25.28853962303922
11,21,0.99,1.0,879.7441043933311,1196.4519819749305,124830.14156294553,68778.33248067269,44.90246376433751
11,21,0.99,2.0,879.7441043933311,1196.4519819749305,185734.28202204106,73473.88979497938,60.441395635157846
12,7,0.9,0.4,373.86663249073916,508.45862018740536,83562.65217652559,82524.43975202505,1.242435941725883
12,7,0.9,1.0,373.86663249073916,508.45862018740536,113393.25158506214,110697.78363786514,2.3770973223878245
12,7,0.9,2.0,373.86663249073916,508.45862018740536,163110.91726595644,157653.35678093196,3.345919805064784
12,7,0.95,0.4,479.8480210549445,652.5933086347245,86100.9974737137,73204.67346128669,14.978135434916659
12,7,0.95,1.0,479.8480210549445,652.5933086347245,119660.42180831735,87291.34540420675,27.05077912558444
12,7,0.95,2.0,479.8480210549445,652.5933086347245,175592.79569932344,110769.1319757402,36.91704062539339
12,7,0.99,0.4,678.6251148277204,922.9301561656998,88188.10106146667,65825.60162469938,25.357728727122424
12,7,0.99,1.0,678.6251148277204,922.9301561656998,124730.58533692399,68642.9360132834,44.967037693390004
12,7,0.99,2.0,678.6251148277204,922.9301561656998,185634.7257960195,73338.49332759008,60.493117323223025
12,10,0.9,0.4,411.9809635970898,560.2941104920421,83581.51921126198,82550.09891926654,1.2340291271667436
12,10,0.9,1.0,411.9809635970898,560.2941104920421,113412.11861979854,110723.44280510664,2.3707129779537826
12,10,0.9,2.0,411.9809635970898,560.2941104920421,163129.78430069282,157679.01594817347,3.341369190111896
12,10,0.95,0.4,528.766765777819,719.122801457834,86125.21281815649,73237.60632972891,14.963802197665727
12,10,0.95,1.0,528.766765777819,719.122801457834,119684.63715276014,87324.27827264897,27.038022297555074
12,10,0.95,2.0,528.766765777819,719.122801457834,175617.01104376625,110802.0648441824,36.90698629612313
12,10,0.99,0.4,747.8084547564839,1017.0194984688183,88222.34761492116,65872.1769373975,25.33391060401067
12,10,0.99,1.0,747.8084547564839,1017.0194984688183,124764.83189037848,68689.51132598151,44.94481314547529
12,10,0.99,2.0,747.8084547564839,1017.0194984688183,185668.97234947403,73385.0686402882,60.475319213724255
12,14,0.9,0.4,457.8912407274768,622.7320873893685,83604.2453294499,82581.00644000212,1.223907811637572
12,14,0.9,1.0,457.8912407274768,622.7320873893685,113434.84473798647,110754.35032584221,2.363025592652505
12,14,0.9,2.0,457.8912407274768,622.7320873893685,163152.51041888073,157709.92346890905,3.335889184909434
12,14,0.95,0.4,587.6914028344465,799.2603078548473,86154.38119503486,73277.27532228349,14.946547922618578
12,14,0.95,1.0,587.6914028344465,799.2603078548473,119713.80552963851,87363.94726520355,27.022663026467615
12,14,0.95,2.0,587.6914028344465,799.2603078548473,175646.17942064462,110841.73383673698,36.89487912441939
12,14,0.99,0.4,831.1426289827788,1130.3539754165793,88263.5989950246,65928.27881433818,25.305245236992274
12,14,0.99,1.0,831.1426289827788,1130.3539754165793,124806.08327048192,68745.61320292219,44.91805895876445
12,14,0.99,2.0,831.1426289827788,1130.3539754165793,185710.22372957747,73441.17051722888,60.45388937543338
12,21,0.9,0.4,528.727262187161,719.069076574539,83639.30997937749,82628.69436390363,1.2083021915449073
12,21,0.9,1.0,528.727262187161,719.069076574539,113469.90938791406,110802.03824974372,2.351170590125186
12,21,0.9,2.0,528.727262187161,719.069076574539,163187.57506880834,157757.61139281056,3.3274369532779806
12,21,0.95,0.4,678.607579253793,922.9063077851586,86199.38575391898,73338.48152236588,14.91994881293964
12,21,0.95,1.0,678.607579253793,922.9063077851586,119758.81008852263,87425.15346528594,26.998979531724203
12,21,0.95,2.0,678.607579253793,922.9063077851586,175691.18397952872,110902.94003681937,36.8762065774788
12,21,0.99,0.4,959.7208411563612,1305.2203439726513,88327.24669721446,66014.83968931639,25.261069310113264
12,21,0.99,1.0,959.7208411563612,1305.2203439726513,124869.7309726718,68832.1740779004,44.8768139870786
12,21,0.99,2.0,959.7208411563612,1305.2203439726513,185773.87143176733,73527.73139220709,60.4208434557962
13,7,0.9,0.4,405.0221851983008,550.8301718696891,83578.07453546781,82545.41416018648,1.2355637301061502
13,7,0.9,1.0,405.0221851983008,550.8301718696891,113408.67394400437,110718.75804602657,2.3718784502373675
13,7,0.9,2.0,405.0221851983008,550.8301718696891,163126.33962489865,157674.3311890934,3.3421999465824332
13,7,0.95,0.4,519.8353561428565,706.976084354285,86120.79166708453,73231.59356427104,14.966418507436641
13,7,0.95,1.0,519.8353561428565,706.976084354285,119680.2160016882,87318.2655071911,27.040351008424484
13,7,0.95,2.0,519.8353561428565,706.976084354285,175612.5898926943,110796.05207872453,36.90882177272998
13,7,0.99,0.4,735.1772077300304,999.8410025128416,88216.09500154728,65863.67338320901,25.33825785186503
13,7,0.99,1.0,735.1772077300304,999.8410025128416,124758.5792770046,68681.00777179303,44.948869913548094
13,7,0.99,2.0,735.1772077300304,999.8410025128416,185662.71973610015,73376.56508609971,60.478568239010656
13,10,0.9,0.4,446.312710563514,606.985286366379,83598.51382309891,82573.21159136477,1.2264598793033081
13,10,0.9,1.0,446.312710563514,606.985286366379,113429.11323163548,110746.55547720486,2.3649640537632686
13,10,0.9,2.0,446.312710563514,606.985286366379,163146.77891252976,157702.1286202717,3.337271093275576
13,10,0.95,0.4,572.8306629259707,779.0497015793203,86147.02495689757,73267.27083841678,14.950898333314461
13,10,0.95,1.0,572.8306629259707,779.0497015793203,119706.44929150122,87353.94278133684,27.02653591485426
13,10,0.95,2.0,572.8306629259707,779.0497015793203,175638.82318250733,110831.72935287027,36.89793216292256
13,10,0.99,0.4,810.125825986191,1101.77112334122,88253.19543445631,65914.1299719653,25.312472089559336
13,10,0.99,1.0,810.125825986191,1101.77112334122,124795.67970991365,68731.46436054932,44.924804672473485
13,10,0.99,2.0,810.125825986191,1101.77112334122,185699.82016900918,73427.021674856,60.459293063381224
13,14,0.9,0.4,496.04884412143326,674.6264280051494,83623.13378446916,82606.69473882832,1.2154998259938699
13,14,0.9,1.0,496.04884412143326,674.6264280051494,113453.73319300573,110780.0386246684,2.356638687057456
13,14,0.9,2.0,496.04884412143326,674.6264280051494,163171.3988739,157735.61176773524,3.331335726529852
13,14,0.95,0.4,636.6656864039837,865.865333509418,86178.62403184915,73310.24558035091,14.932216191735037
13,14,0.95,1.0,636.6656864039837,865.865333509418,119738.0483664528,87396.91752327097,27.009903104653322
13,14,0.95,2.0,636.6656864039837,865.865333509418,175670.42225745888,110874.7040948044,36.88481949892011
13,14,0.99,0.4,900.4045147313437,1224.5501400346275,88297.88442956838,65974.90700531771,25.281440850439395
13,14,0.99,1.0,900.4045147313437,1224.5501400346275,124840.3687050257,68792.24139390173,44.89583609253442
13,14,0.99,2.0,900.4045147313437,1224.5501400346275,185744.50916412123,73487.79870820841,60.43608554626203
13,21,0.9,0.4,572.7878673694245,778.9914996224173,83661.12048855738,82658.35665638829,1.1986019626718263
13,21,0.9,1.0,572.7878673694245,778.9914996224173,113491.71989709394,110831.70054222838,2.3438003735228126
13,21,0.9,2.0,572.7878673694245,778.9914996224173,163209.38557798823,157787.2736852952,3.32218142571349
13,21,0.95,0.4,735.1582108582758,999.8151667672552,86227.37897064026,73376.55229710683,14.903417947922362
13,21,0.95,1.0,735.1582108582758,999.8151667672552,119786.80330524391,87463.22424002689,26.98425717468161
13,21,0.95,2.0,735.1582108582758,999.8151667672552,175719.17719625,110941.01081156034,36.86459692008624
13,21,0.99,0.4,1039.6975779193913,1413.9887059703724,88366.83610694073,66068.6812865441,25.233623611251176
13,21,0.99,1.0,1039.6975779193913,1413.9887059703724,124909.32038239806,68886.01567512812,44.85118046896733
13,21,0.99,2.0,1039.6975779193913,1413.9887059703724,185813.4608414936,73581.5729894348,60.40030003412785
14,7,0.9,0.4,436.17773790586244,593.2017235519729,83593.49689441004,82566.38856834792,1.2286940542270903
14,7,0.9,1.0,436.17773790586244,593.2017235519729,113424.09630294661,110739.73245418801,2.366660997314786
14,7,0.9,2.0,436.17773790586244,593.2017235519729,163141.7619838409,157695.30559725483,3.338480791402472
14,7,0.95,0.4,559.8226912307687,761.3588600738454,86140.58586045538,73258.51366725539,14.954706964808059
14,7,0.95,1.0,559.8226912307687,761.3588600738454,119700.01019505903,87345.18561017545,27.029926340155917
14,7,0.95,2.0,559.8226912307687,761.3588600738454,175632.38408606514,110822.97218170889,36.90060477263561
14,7,0.99,0.4,791.7293006323406,1076.7518488599833,88244.0889416279,65901.74514171865,25.318799330217303
14,7,0.99,1.0,791.7293006323406,1076.7518488599833,124786.57321708521,68719.07953030267,44.930710285027715
14,7,0.99,2.0,791.7293006323406,1076.7518488599833,185690.71367618075,73414.63684460935,60.46402354151405
14,10,0.9,0.4,480.64445752993817,653.6764622407159,83615.50843493585,82596.324263463,1.218893708295649
14,10,0.9,1.0,480.64445752993817,653.6764622407159,113446.1078434724,110769.66814930309,2.3592168519894376
14,10,0.9,2.0,480.64445752993817,653.6764622407159,163163.7735243667,157725.24129236993,3.3331738501283086
14,10,0.95,0.4,616.8945600741224,838.9766017008064,86168.83709563866,73296.93534710465,14.93800100173977
14,10,0.95,1.0,616.8945600741224,838.9766017008064,119728.26143024232,87383.60729002471,27.015053717340315
14,10,0.95,2.0,616.8945600741224,838.9766017008064,175660.6353212484,110861.39386155814,36.888880278262306
14,10,0.99,0.4,872.4431972158981,1186.5227482136215,88284.04325399148,65956.08300653311,25.291048557009628
14,10,0.99,1.0,872.4431972158981,1186.5227482136215,124826.5275294488,68773.41739511713,44.90480608867994
14,10,0.99,2.0,872.4431972158981,1186.5227482136215,185730.66798854433,73468.97470942381,60.44327223657253
14,14,0.9,0.4,534.2064475153898,726.5207686209301,83642.02223948842,82632.38303765451,1.2070956378159485
14,14,0.9,1.0,534.2064475153898,726.5207686209301,113472.62164802499,110805.7269234946,2.350253907768777
14,14,0.9,2.0,534.2064475153898,726.5207686209301,163190.28732891925,157761.30006656144,3.3267833222300673
14,14,0.95,0.4,685.639969973521,932.4703591639886,86202.86686866342,73343.21583841833,14.91789252187835
14,14,0.95,1.0,685.639969973521,932.4703591639886,119762.29120326707,87429.88778133839,26.997148348683787
14,14,0.95,2.0,685.639969973521,932.4703591639886,175694.66509427316,110907.67435287182,36.87476264953084
14,14,0.99,0.4,969.6664004799087,1318.746304652676,88332.16986411216,66021.53519629725,25.257654942856036
14,14,0.99,1.0,969.6664004799087,1318.746304652676,124874.65413956948,68838.86958488125,44.87362542927114
14,14,0.99,2.0,969.6664004799087,1318.746304652676,185778.794598665,73534.42689918794,60.418288288475985
14,21,0.9,0.4,616.8484725516879,838.9139226702956,83682.93099773726,82688.01894887294,1.188906790192645
14,21,0.9,1.0,616.8484725516879,838.9139226702956,113513.53040627383,110861.36283471303,2.336432989149826
14,21,0.9,2.0,616.8484725516879,838.9139226702956,163231.1960871681,157816.93597777985,3.3169273026076085
14,21,0.95,0.4,791.7088424627586,1076.7240257493518,86255.37218736156,73414.62307184777,14.886897812719955
14,21,0.95,1.0,791.7088424627586,1076.7240257493518,119814.79652196521,87501.29501476783,26.969541697025257
14,21,0.95,2.0,791.7088424627586,1076.7240257493518,175747.1704129713,110979.08158630128,36.85299096109356
14,21,0.99,0.4,1119.6743146824215,1522.7570679680935,88406.42551666699,66122.52288377183,25.206202493385554
14,21,0.99,1.0,1119.6743146824215,1522.7570679680935,124948.90979212432,68939.85727235583,44.82556319454882
14,21,0.99,2.0,1119.6743146824215,1522.7570679680935,185853.05025121986,73635.41458666253,60.37976536455623
15,7,0.9,0.4,467.33329061342397,635.5732752342567,83608.91925335227,82587.36297650935,1.2218269126854713
15,7,0.9,1.0,467.33329061342397,635.5732752342567,113439.51866188884,110760.70686234944,2.3614449630412375
15,7,0.9,2.0,467.33329061342397,635.5732752342567,163157.18434278312,157716.28000541628,3.3347623393253936
15,7,0.95,0.4,599.8100263186806,815.7416357934056,86160.38005382623,73285.43377023975,14.943000803319611
15,7,0.95,1.0,599.8100263186806,815.7416357934056,119719.80438842988,87372.1057131598,27.019505119068054
15,7,0.95,2.0,599.8100263186806,815.7416357934056,175652.178279436,110849.89228469324,36.89238962448398
15,7,0.99,0.4,848.2813935346505,1153.6626952071247,88272.08288170851,65939.81690022828,25.299353150426068
15,7,0.99,1.0,848.2813935346505,1153.6626952071247,124814.56715716583,68757.1512888123,44.91255880234423
15,7,0.99,2.0,848.2813935346505,1153.6626952071247,185718.70761626135,73452.70860311898,60.44948322874958
15,10,0.9,0.4,514.9762044963622,700.3676381150527,83632.50304677278,82619.43693556123,1.2113306122680265
15,10,0.9,1.0,514.9762044963622,700.3676381150527,113463.10245530934,110792.78082140132,2.353471371858359
15,10,0.9,2.0,514.9762044963622,700.3676381150527,163180.7681362036,157748.35396446814,3.329077460403386
15,10,0.95,0.4,660.9584572222739,898.9035018222925,86190.64923437974,73326.59985579252,14.925110197981905
15,10,0.95,1.0,660.9584572222739,898.9035018222925,119750.0735689834,87413.27179871258,27.003575702726256
15,10,0.95,2.0,660.9584572222739,898.9035018222925,175682.4474599895,110891.05837024601,36.87983064130484
15,10,0.99,0.4,934.7605684456049,1271.2743730860227,88314.89107352663,65998.03604110093,25.269639990662256
15,10,0.99,1.0,934.7605684456049,1271.2743730860227,124857.37534898394,68815.37042968493,44.884817386764865
15,10,0.99,2.0,934.7605684456049,1271.2743730860227,185761.51580807948,73510.92774399162,60.427256730646064
15,14,0.9,0.4,572.364050909346,778.4151092367107,83660.91069450768,82658.0713364807,1.198695244531701
15,14,0.9,1.0,572.364050909346,778.4151092367107,113491.51010304425,110831.4152223208,2.3438712537248185
15,14,0.9,2.0,572.364050909346,778.4151092367107,163209.17578393852,157786.98836538763,3.3222319716441415
15,14,0.95,0.4,734.6142535430581,999.0753848185591,86227.1097054777,73376.18609648575,14.903576906249455
15,14,0.95,1.0,734.6142535430581,999.0753848185591,119786.53404008136,87462.85803940581,26.98439875542257
15,14,0.95,2.0,734.6142535430581,999.0753848185591,175718.90793108745,110940.64461093924,36.86470857510258
15,14,0.99,0.4,1038.9282862284736,1412.942469270724,88366.45529865593,66068.16338727677,25.233887492733135
15,14,0.99,1.0,1038.9282862284736,1412.942469270724,124908.93957411325,68885.49777586079,44.85142695892604
15,14,0.99,2.0,1038.9282862284736,1412.942469270724,185813.0800332088,73581.05509016747,60.40049759843767
15,21,0.9,0.4,660.9090777339513,898.8363457181738,83704.74150691715,82717.68124135758,1.179216670154825
15,21,0.9,1.0,660.9090777339513,898.8363457181738,113535.34091545372,110891.02512719769,2.329068435373946
15,21,0.9,2.0,660.9090777339513,898.8363457181738,163253.006596348,157846.5982702645,3.3116745833974837
15,21,0.95,0.4,848.2594740672413,1153.6328847314483,86283.36540408284,73452.69384658874,14.870388396889037
15,21,0.95,1.0,848.2594740672413,1153.6328847314483,119842.7897386865,87539.3657895088,26.95483309393441
15,21,0.95,2.0,848.2594740672413,1153.6328847314483,175775.1636296926,111017.15236104223,36.84138869873377
15,21,0.99,0.4,1199.6510514454515,1631.5254299658143,88446.01492639325,66176.36448099955,25.178805923508264
15,21,0.99,1.0,1199.6510514454515,1631.5254299658143,124988.49920185057,68993.69886958356,44.79996214838777
15,21,0.99,2.0,1199.6510514454515,1631.5254299658143,185892.63966094612,73689.25618389025,60.359239441489564
